Date,Voltage,Current,Power,Energy,Frequency,Power Factor,Reactive Power,Apparent Power
2024-05-05 15:39:30,120.10,0.12,13.00,0.12,59.90,0.89,6.63,14.53
2024-05-05 15:39:40,119.90,0.12,12.90,0.12,60.00,0.89,6.62,14.51
2024-05-05 15:39:50,120.10,0.12,12.90,0.12,60.00,0.89,6.63,14.53
2024-05-05 15:40:00,120.10,0.12,13.00,0.12,59.90,0.89,6.68,14.65
2024-05-05 15:40:10,120.20,0.12,13.00,0.12,59.90,0.89,6.69,14.66
2024-05-05 15:40:20,120.20,0.12,13.00,0.12,59.90,0.89,6.69,14.66
2024-05-05 15:40:31,120.30,0.12,13.00,0.12,59.90,0.89,6.69,14.68
2024-05-05 15:40:41,120.20,0.12,13.00,0.12,60.00,0.89,6.69,14.66
2024-05-05 15:40:51,120.40,0.12,13.00,0.12,60.00,0.89,6.70,14.69
2024-05-05 15:41:01,120.40,0.12,13.10,0.12,60.00,0.89,6.70,14.69
2024-05-05 15:41:11,120.20,0.12,13.00,0.12,59.90,0.89,6.69,14.66
2024-05-05 15:41:21,120.20,0.12,13.00,0.12,60.00,0.89,6.69,14.66
2024-05-05 15:41:31,120.30,0.12,13.00,0.12,59.90,0.89,6.69,14.68
2024-05-05 15:41:41,120.10,0.12,13.00,0.12,60.00,0.89,6.63,14.53
2024-05-05 15:41:51,120.20,0.12,13.00,0.12,60.00,0.89,6.63,14.54
2024-05-05 15:42:01,120.10,0.12,13.00,0.12,59.90,0.89,6.63,14.53
2024-05-05 15:42:11,120.10,0.12,13.00,0.12,59.90,0.89,6.63,14.53
2024-05-05 15:42:21,120.00,0.12,12.90,0.12,60.00,0.89,6.62,14.52
2024-05-05 15:42:32,120.00,0.12,13.00,0.12,59.90,0.90,6.33,14.52
2024-05-05 15:42:42,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:42:52,119.40,0.12,12.80,0.12,60.00,0.89,6.59,14.45
2024-05-05 15:43:02,119.40,0.12,12.80,0.12,59.90,0.89,6.59,14.45
2024-05-05 15:43:12,119.90,0.12,12.90,0.12,60.00,0.89,6.62,14.51
2024-05-05 15:43:22,119.90,0.12,12.90,0.12,60.00,0.89,6.62,14.51
2024-05-05 15:43:32,119.70,0.12,12.90,0.12,60.00,0.89,6.60,14.48
2024-05-05 15:43:42,119.60,0.12,12.90,0.12,60.00,0.89,6.60,14.47
2024-05-05 15:43:52,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:44:02,119.60,0.12,12.90,0.12,60.00,0.89,6.60,14.47
2024-05-05 15:44:12,119.50,0.12,12.90,0.12,60.00,0.89,6.59,14.46
2024-05-05 15:44:22,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:44:33,120.00,0.12,12.90,0.12,59.90,0.89,6.62,14.52
2024-05-05 15:44:43,120.10,0.12,13.00,0.12,60.00,0.89,6.68,14.65
2024-05-05 15:44:53,120.00,0.12,13.00,0.12,60.00,0.89,6.68,14.64
2024-05-05 15:45:03,119.80,0.12,12.90,0.12,59.90,0.89,6.61,14.50
2024-05-05 15:45:13,120.00,0.12,13.00,0.12,60.00,0.89,6.68,14.64
2024-05-05 15:45:23,120.10,0.12,13.00,0.12,60.00,0.89,6.68,14.65
2024-05-05 15:45:33,119.70,0.12,12.90,0.12,59.90,0.89,6.60,14.48
2024-05-05 15:45:43,119.80,0.12,12.90,0.12,59.90,0.89,6.61,14.50
2024-05-05 15:45:53,120.00,0.12,13.00,0.12,60.00,0.90,6.33,14.52
2024-05-05 15:46:03,120.70,0.12,13.10,0.12,60.00,0.89,6.71,14.73
2024-05-05 15:46:13,120.60,0.12,13.10,0.12,60.00,0.89,6.71,14.71
2024-05-05 15:46:23,120.20,0.12,13.00,0.12,60.00,0.89,6.69,14.66
2024-05-05 15:46:34,120.10,0.12,13.00,0.12,60.00,0.89,6.68,14.65
2024-05-05 15:46:44,120.90,0.12,13.20,0.12,60.00,0.89,6.73,14.75
2024-05-05 15:46:54,120.80,0.12,13.10,0.12,59.90,0.89,6.72,14.74
2024-05-05 15:47:04,120.70,0.12,13.10,0.12,59.90,0.89,6.71,14.73
2024-05-05 15:47:14,120.70,0.12,13.10,0.12,60.00,0.89,6.71,14.73
2024-05-05 15:47:24,120.40,0.12,13.00,0.12,60.00,0.89,6.70,14.69
2024-05-05 15:47:34,120.40,0.12,13.00,0.12,59.90,0.89,6.70,14.69
2024-05-05 15:47:44,120.10,0.12,13.00,0.12,59.90,0.89,6.63,14.53
2024-05-05 15:47:54,120.10,0.12,13.00,0.12,59.90,0.89,6.63,14.53
2024-05-05 15:48:04,120.20,0.12,13.00,0.12,59.90,0.89,6.69,14.66
2024-05-05 15:48:14,120.30,0.12,13.00,0.12,60.00,0.89,6.69,14.68
2024-05-05 15:48:24,120.10,0.12,13.00,0.12,59.80,0.89,6.63,14.53
2024-05-05 15:48:35,120.20,0.12,13.00,0.12,59.90,0.89,6.63,14.54
2024-05-05 15:48:45,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:48:55,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:49:05,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:49:15,120.10,0.12,13.00,0.12,60.00,0.89,6.63,14.53
2024-05-05 15:49:25,119.90,0.12,12.90,0.12,59.90,0.89,6.62,14.51
2024-05-05 15:49:35,119.90,0.12,12.90,0.12,59.90,0.89,6.62,14.51
2024-05-05 15:49:45,120.10,0.12,13.00,0.12,60.00,0.89,6.63,14.53
2024-05-05 15:49:55,120.10,0.12,13.00,0.12,60.00,0.89,6.68,14.65
2024-05-05 15:50:05,120.20,0.12,13.00,0.12,60.00,0.89,6.69,14.66
2024-05-05 15:50:15,120.10,0.12,13.00,0.12,60.00,0.89,6.63,14.53
2024-05-05 15:50:25,120.10,0.12,13.00,0.12,60.00,0.89,6.63,14.53
2024-05-05 15:50:35,120.10,0.12,13.00,0.12,59.90,0.89,6.68,14.65
2024-05-05 15:50:45,120.10,0.12,13.00,0.12,60.00,0.89,6.68,14.65
2024-05-05 15:50:55,120.10,0.12,13.00,0.12,59.90,0.89,6.63,14.53
2024-05-05 15:51:05,119.90,0.12,12.90,0.12,59.90,0.89,6.62,14.51
2024-05-05 15:51:15,120.40,0.12,13.10,0.12,60.00,0.89,6.70,14.69
2024-05-05 15:51:25,120.00,0.12,13.00,0.12,60.00,0.90,6.33,14.52
2024-05-05 15:51:36,120.10,0.12,13.00,0.12,60.00,0.89,6.68,14.65
2024-05-05 15:51:46,120.10,0.12,13.00,0.12,60.00,0.89,6.63,14.53
2024-05-05 15:51:56,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:52:06,119.50,0.12,12.80,0.12,60.00,0.89,6.59,14.46
2024-05-05 15:52:16,119.90,0.12,12.90,0.12,60.00,0.89,6.62,14.51
2024-05-05 15:52:26,119.80,0.12,12.90,0.12,60.00,0.89,6.61,14.50
2024-05-05 15:52:36,119.70,0.12,12.90,0.12,60.00,0.89,6.60,14.48
2024-05-05 15:52:46,119.20,0.12,12.80,0.12,60.00,0.89,6.52,14.30
2024-05-05 15:52:56,119.10,0.12,12.80,0.12,60.00,0.90,6.23,14.29
2024-05-05 15:53:06,118.90,0.12,12.70,0.12,59.90,0.89,6.51,14.27
2024-05-05 15:53:16,119.00,0.12,12.70,0.12,59.90,0.89,6.51,14.28
2024-05-05 15:53:26,118.80,0.12,12.70,0.12,60.00,0.89,6.50,14.26
2024-05-05 15:53:37,119.10,0.12,12.80,0.12,59.90,0.90,6.23,14.29
2024-05-05 15:53:47,118.70,0.12,12.70,0.12,60.00,0.89,6.49,14.24
2024-05-05 15:53:57,118.90,0.12,12.70,0.12,60.00,0.89,6.51,14.27
2024-05-05 15:54:07,119.20,0.12,12.80,0.12,60.00,0.89,6.58,14.42
2024-05-05 18:24:36,119.80,0.12,12.90,0.16,59.90,0.89,6.61,14.50
2024-05-05 18:24:47,120.00,0.12,13.00,0.16,59.90,0.90,6.33,14.52
2024-05-05 18:24:57,120.10,0.12,13.00,0.16,59.90,0.89,6.63,14.53
2024-05-05 18:25:07,120.10,0.12,13.00,0.16,60.00,0.89,6.63,14.53
2024-05-05 18:25:17,120.10,0.12,13.00,0.16,60.00,0.89,6.63,14.53
2024-05-05 18:25:27,120.00,0.12,13.00,0.16,60.00,0.90,6.33,14.52
2024-05-05 18:25:37,120.30,0.12,13.00,0.16,60.00,0.89,6.64,14.56
2024-05-05 18:25:47,120.10,0.12,13.00,0.16,60.00,0.89,6.68,14.65
2024-05-05 18:25:57,119.90,0.12,12.90,0.16,59.90,0.89,6.62,14.51
2024-05-05 18:26:07,120.10,0.12,13.00,0.16,60.00,0.89,6.68,14.65
2024-05-05 18:26:17,120.00,0.12,12.90,0.16,60.00,0.89,6.62,14.52
2024-05-05 18:26:27,120.10,0.12,12.90,0.16,59.90,0.89,6.63,14.53
2024-05-05 18:26:37,120.10,0.12,13.00,0.16,59.90,0.89,6.68,14.65
2024-05-05 18:26:48,120.20,0.12,13.00,0.16,59.90,0.89,6.63,14.54
2024-05-05 18:26:58,119.90,0.12,12.90,0.16,59.90,0.89,6.62,14.51
2024-05-05 18:27:08,120.00,0.12,13.00,0.16,60.00,0.90,6.33,14.52
2024-05-05 18:27:18,119.90,0.12,12.90,0.16,60.00,0.89,6.62,14.51
2024-05-05 18:27:28,119.90,0.12,12.90,0.16,60.00,0.89,6.62,14.51
2024-05-05 18:27:38,119.70,0.12,12.90,0.16,60.00,0.89,6.60,14.48
2024-05-05 18:27:48,119.80,0.12,12.90,0.16,59.90,0.89,6.61,14.50
2024-05-05 18:27:58,119.80,0.12,12.90,0.16,60.00,0.89,6.61,14.50
2024-05-05 18:28:08,119.80,0.12,12.90,0.16,59.90,0.89,6.61,14.50
2024-05-05 18:28:18,120.10,0.12,13.00,0.16,59.90,0.89,6.68,14.65
2024-05-05 18:28:28,120.00,0.12,13.00,0.16,59.90,0.89,6.68,14.64
2024-05-05 18:28:38,120.10,0.12,13.00,0.16,59.90,0.89,6.63,14.53
2024-05-05 18:28:49,120.10,0.12,13.00,0.16,59.90,0.89,6.68,14.65
2024-05-05 18:28:59,120.00,0.12,13.00,0.16,59.90,0.90,6.33,14.52
2024-05-05 18:29:09,119.80,0.12,12.90,0.16,59.90,0.89,6.61,14.50
2024-05-05 18:29:19,120.20,0.12,13.00,0.16,60.00,0.89,6.69,14.66
2024-05-05 18:29:29,120.10,0.12,13.00,0.16,60.00,0.89,6.63,14.53
2024-05-05 18:29:39,120.10,0.12,13.00,0.16,59.90,0.89,6.63,14.53
2024-05-05 18:29:49,120.10,0.12,13.00,0.16,60.00,0.89,6.63,14.53
2024-05-05 18:29:59,120.20,0.12,13.00,0.16,59.90,0.89,6.69,14.66
2024-05-05 18:30:09,120.30,0.12,13.00,0.16,60.00,0.89,6.69,14.68
2024-05-05 18:30:19,120.30,0.12,13.00,0.16,60.00,0.89,6.69,14.68
2024-05-05 18:30:29,120.80,0.12,13.10,0.16,60.00,0.89,6.72,14.74
2024-05-05 18:30:39,120.70,0.12,13.10,0.16,60.00,0.89,6.71,14.73
2024-05-05 18:30:50,120.80,0.12,13.10,0.16,60.00,0.89,6.72,14.74
2024-05-05 18:31:00,120.60,0.12,13.10,0.16,60.00,0.89,6.71,14.71
2024-05-05 18:31:10,120.90,0.12,13.20,0.16,60.00,0.89,6.73,14.75
2024-05-05 18:31:20,120.60,0.12,13.10,0.16,59.90,0.89,6.71,14.71
2024-05-05 18:31:30,120.80,0.12,13.20,0.16,59.90,0.89,6.77,14.86
2024-05-05 18:31:40,120.70,0.12,13.10,0.16,59.90,0.89,6.71,14.73
2024-05-05 18:31:50,120.70,0.12,13.10,0.16,59.90,0.89,6.71,14.73
2024-05-05 18:32:00,120.70,0.12,13.10,0.16,60.00,0.89,6.71,14.73
2024-05-05 18:32:10,120.60,0.12,13.10,0.16,59.90,0.89,6.71,14.71
2024-05-05 18:32:20,120.80,0.12,13.10,0.16,60.00,0.89,6.72,14.74
2024-05-05 18:32:30,120.90,0.12,13.20,0.16,60.00,0.89,6.73,14.75
2024-05-05 18:32:40,120.80,0.12,13.10,0.16,59.90,0.89,6.72,14.74
2024-05-05 18:32:50,120.60,0.12,13.10,0.16,59.90,0.89,6.71,14.71
2024-05-05 18:33:00,120.50,0.12,13.10,0.16,59.90,0.89,6.70,14.70
2024-05-05 18:33:10,120.60,0.12,13.10,0.16,59.90,0.89,6.71,14.71
2024-05-05 18:33:20,120.80,0.12,13.10,0.16,60.00,0.89,6.72,14.74
2024-05-05 18:33:30,120.70,0.12,13.10,0.16,59.90,0.89,6.71,14.73
2024-05-05 18:33:40,120.60,0.12,13.10,0.16,59.90,0.89,6.71,14.71
2024-05-05 18:33:51,119.70,0.12,12.90,0.16,59.80,0.89,6.60,14.48
2024-05-05 18:34:01,119.90,0.12,12.90,0.16,59.90,0.89,6.62,14.51
2024-05-05 18:34:11,120.00,0.12,12.90,0.16,60.00,0.89,6.62,14.52
2024-05-05 18:34:21,119.70,0.12,12.90,0.16,59.90,0.89,6.60,14.48
2024-05-05 18:34:31,119.60,0.12,12.90,0.16,59.90,0.89,6.60,14.47
2024-05-05 18:34:41,119.70,0.12,12.90,0.16,59.90,0.89,6.60,14.48
2024-05-05 18:34:51,119.60,0.12,12.90,0.16,59.90,0.89,6.60,14.47
2024-05-05 18:35:01,119.70,0.12,12.90,0.16,59.90,0.89,6.60,14.48
2024-05-05 18:35:11,119.60,0.12,12.90,0.16,59.90,0.89,6.60,14.47
2024-05-05 18:35:21,119.90,0.12,12.90,0.16,60.00,0.89,6.62,14.51
2024-05-05 18:35:31,119.60,0.12,12.80,0.16,60.00,0.88,6.87,14.47
2024-05-05 18:35:41,119.50,0.12,12.80,0.16,59.90,0.89,6.59,14.46
2024-05-05 18:35:52,119.50,0.12,12.90,0.16,59.90,0.89,6.59,14.46
2024-05-05 18:36:02,119.60,0.12,12.90,0.16,59.90,0.89,6.60,14.47
2024-05-05 18:36:12,119.70,0.12,12.90,0.16,60.00,0.89,6.60,14.48
2024-05-05 18:36:22,119.80,0.12,12.90,0.16,59.90,0.89,6.61,14.50
2024-05-05 18:36:32,119.90,0.12,12.90,0.16,60.00,0.89,6.62,14.51
2024-05-05 18:36:42,119.80,0.12,12.90,0.16,59.90,0.89,6.61,14.50
2024-05-05 18:36:52,120.00,0.12,13.00,0.16,60.00,0.90,6.33,14.52
2024-05-05 18:37:02,120.00,0.12,13.00,0.16,60.00,0.89,6.68,14.64
2024-05-05 18:37:12,119.80,0.12,12.90,0.16,60.00,0.89,6.61,14.50
2024-05-05 18:37:22,119.80,0.12,12.90,0.16,59.90,0.89,6.61,14.50
2024-05-05 18:37:32,119.70,0.12,12.90,0.16,60.00,0.89,6.60,14.48
2024-05-05 18:37:42,120.30,0.12,13.00,0.16,60.00,0.89,6.69,14.68
2024-05-05 18:37:53,120.40,0.12,13.10,0.16,59.90,0.89,6.70,14.69
2024-05-05 18:38:03,120.40,0.12,13.10,0.16,60.00,0.89,6.70,14.69
2024-05-05 18:38:13,120.50,0.12,13.10,0.16,59.90,0.89,6.70,14.70
2024-05-05 18:38:23,120.60,0.12,13.10,0.16,60.00,0.89,6.71,14.71
2024-05-05 18:38:33,119.80,0.12,12.90,0.16,60.00,0.89,6.61,14.50
2024-05-05 18:38:43,119.70,0.12,12.90,0.16,60.00,0.89,6.60,14.48
2024-05-05 18:38:53,119.80,0.12,12.90,0.16,59.90,0.89,6.61,14.50
2024-05-05 18:39:03,119.40,0.12,12.80,0.16,60.00,0.89,6.59,14.45
2024-05-05 18:39:13,119.50,0.12,12.80,0.16,60.00,0.89,6.59,14.46
2024-05-05 18:39:23,119.50,0.12,12.80,0.16,60.00,0.89,6.59,14.46
2024-05-05 18:39:33,119.60,0.12,12.90,0.16,59.90,0.89,6.60,14.47
2024-05-05 18:39:43,119.80,0.12,12.90,0.16,60.00,0.89,6.61,14.50
2024-05-05 18:39:54,120.20,0.12,13.00,0.16,59.90,0.89,6.69,14.66
2024-05-05 18:40:04,120.30,0.12,13.00,0.16,60.00,0.89,6.69,14.68
2024-05-05 18:40:14,120.20,0.12,13.00,0.16,59.90,0.89,6.63,14.54
2024-05-05 18:40:24,120.00,0.12,13.00,0.16,60.00,0.90,6.33,14.52
2024-05-05 18:40:34,120.00,0.12,13.00,0.16,60.00,0.89,6.68,14.64
2024-05-05 18:40:44,119.30,0.12,12.80,0.16,59.90,0.89,6.58,14.44
2024-05-05 18:40:54,119.50,0.12,12.80,0.16,60.00,0.89,6.59,14.46
2024-05-05 18:41:04,118.70,0.12,12.70,0.16,60.00,0.89,6.49,14.24
2024-05-05 18:41:14,118.80,0.12,12.70,0.16,60.00,0.89,6.50,14.26
2024-05-05 18:41:24,118.70,0.12,12.70,0.16,60.00,0.89,6.49,14.24
2024-05-05 18:41:34,119.00,0.12,12.70,0.16,60.00,0.89,6.51,14.28
2024-05-05 18:41:44,119.10,0.12,12.80,0.16,60.00,0.89,6.57,14.41
2024-05-05 18:41:55,119.10,0.12,12.80,0.16,60.00,0.89,6.57,14.41
2024-05-05 19:50:47,119.30,0.12,12.80,0.17,60.00,0.89,6.58,14.44
2024-05-05 19:50:57,119.20,0.12,12.80,0.17,60.00,0.89,6.58,14.42
2024-05-05 19:51:07,119.20,0.12,12.80,0.17,59.90,0.89,6.58,14.42
2024-05-05 19:51:17,119.00,0.12,12.70,0.17,59.90,0.89,6.51,14.28
2024-05-05 19:51:27,119.40,0.12,12.80,0.17,59.90,0.89,6.59,14.45
2024-05-05 19:51:37,119.50,0.12,12.90,0.17,59.90,0.89,6.59,14.46
2024-05-05 19:51:47,119.10,0.12,12.80,0.17,60.00,0.89,6.57,14.41
2024-05-05 19:51:57,119.20,0.12,12.80,0.17,59.90,0.89,6.58,14.42
2024-05-05 19:52:07,119.50,0.12,12.90,0.17,60.00,0.89,6.59,14.46
2024-05-05 19:52:17,119.50,0.12,12.90,0.17,59.90,0.89,6.59,14.46
2024-05-05 19:52:27,119.40,0.12,12.80,0.17,60.00,0.89,6.59,14.45
2024-05-05 19:52:38,119.10,0.12,12.80,0.17,60.00,0.89,6.57,14.41
2024-05-05 19:52:48,119.40,0.12,12.80,0.17,60.00,0.89,6.59,14.45
2024-05-05 19:52:58,119.50,0.12,12.90,0.17,60.00,0.89,6.59,14.46
2024-05-05 19:53:08,119.20,0.12,12.80,0.17,60.00,0.89,6.58,14.42
2024-05-05 19:53:18,119.60,0.12,12.90,0.17,59.90,0.89,6.60,14.47
2024-05-05 19:53:28,119.80,0.12,12.90,0.17,60.00,0.89,6.61,14.50
2024-05-05 19:53:39,119.50,0.12,12.90,0.17,59.90,0.89,6.59,14.46
2024-05-05 19:53:49,119.80,0.12,12.90,0.17,59.90,0.89,6.61,14.50
2024-05-05 19:53:59,119.70,0.12,12.90,0.17,59.90,0.89,6.60,14.48
2024-05-05 19:54:09,119.50,0.12,12.90,0.17,59.90,0.89,6.59,14.46
2024-05-05 19:54:19,119.50,0.12,12.80,0.17,60.00,0.89,6.59,14.46
2024-05-05 19:54:29,119.50,0.12,12.80,0.17,59.90,0.89,6.59,14.46
2024-05-05 19:54:39,119.40,0.12,12.90,0.17,59.90,0.89,6.59,14.45
2024-05-05 19:54:49,119.50,0.12,12.90,0.17,59.90,0.89,6.59,14.46
2024-05-05 19:54:59,119.60,0.12,12.80,0.17,60.00,0.88,6.87,14.47
2024-05-05 19:55:09,119.30,0.12,12.80,0.17,60.00,0.89,6.58,14.44
2024-05-05 19:55:19,119.10,0.12,12.80,0.17,59.90,0.89,6.57,14.41
2024-05-05 19:55:29,119.60,0.12,12.90,0.17,60.00,0.89,6.60,14.47
2024-05-05 19:55:40,119.30,0.12,12.80,0.17,60.00,0.89,6.58,14.44
2024-05-05 19:55:50,119.40,0.12,12.80,0.17,60.00,0.89,6.59,14.45
2024-05-05 19:56:00,119.40,0.12,12.80,0.17,60.00,0.89,6.59,14.45
2024-05-05 19:56:10,119.80,0.12,12.90,0.17,59.90,0.89,6.61,14.50
2024-05-05 19:56:20,120.10,0.12,13.00,0.17,60.00,0.89,6.68,14.65
2024-05-05 19:56:30,120.20,0.12,13.00,0.17,60.00,0.89,6.69,14.66
2024-05-05 19:56:40,120.20,0.12,13.00,0.17,60.00,0.89,6.69,14.66
2024-05-05 19:56:50,120.10,0.12,13.00,0.17,60.00,0.89,6.68,14.65
2024-05-05 19:57:00,120.00,0.12,13.00,0.17,60.00,0.89,6.68,14.64
2024-05-05 19:57:10,120.10,0.12,13.00,0.17,59.90,0.89,6.68,14.65
2024-05-05 19:57:20,120.00,0.12,13.00,0.17,60.00,0.90,6.33,14.52
2024-05-05 19:57:30,120.00,0.12,13.00,0.17,59.90,0.89,6.68,14.64
2024-05-05 19:57:40,119.90,0.12,13.00,0.17,60.00,0.89,6.67,14.63
2024-05-05 19:57:50,119.70,0.12,12.90,0.17,60.00,0.89,6.60,14.48
2024-05-05 19:58:00,119.50,0.12,12.80,0.17,60.00,0.89,6.59,14.46
2024-05-05 19:58:10,119.60,0.12,12.90,0.17,59.90,0.89,6.60,14.47
2024-05-05 19:58:20,119.50,0.12,12.90,0.17,59.90,0.89,6.59,14.46
2024-05-05 19:58:30,119.60,0.12,12.90,0.17,59.90,0.89,6.60,14.47
2024-05-05 19:58:41,119.20,0.12,12.80,0.17,60.00,0.89,6.58,14.42
2024-05-05 19:58:51,119.40,0.12,12.80,0.17,60.00,0.89,6.59,14.45
2024-05-05 19:59:01,119.40,0.12,12.80,0.17,60.00,0.89,6.59,14.45
2024-05-05 19:59:11,119.20,0.12,12.80,0.17,60.00,0.89,6.58,14.42
2024-05-05 19:59:21,119.40,0.12,12.80,0.17,60.00,0.89,6.59,14.45
2024-05-05 19:59:31,119.20,0.12,12.80,0.17,60.00,0.89,6.58,14.42
2024-05-05 19:59:41,119.40,0.12,12.80,0.17,60.00,0.89,6.59,14.45
2024-05-05 19:59:51,119.70,0.12,12.90,0.17,60.00,0.89,6.60,14.48
2024-05-05 20:00:01,119.80,0.12,12.90,0.17,59.90,0.89,6.61,14.50
2024-05-05 20:00:11,119.80,0.12,12.90,0.17,60.00,0.89,6.61,14.50
2024-05-05 20:00:21,120.00,0.12,13.00,0.17,60.00,0.89,6.68,14.64
2024-05-05 20:00:31,119.90,0.12,12.90,0.17,60.00,0.88,6.95,14.63
2024-05-05 20:00:42,120.30,0.12,13.10,0.18,59.90,0.89,6.69,14.68
2024-05-05 20:00:52,120.20,0.12,13.00,0.18,59.90,0.89,6.69,14.66
2024-05-05 20:01:02,120.20,0.12,13.00,0.18,59.90,0.89,6.69,14.66
2024-05-05 20:01:12,120.70,0.12,13.10,0.18,60.00,0.89,6.71,14.73
2024-05-05 20:01:22,120.40,0.12,13.10,0.18,60.00,0.89,6.70,14.69
2024-05-05 20:01:32,120.60,0.12,13.10,0.18,60.00,0.89,6.71,14.71
2024-05-05 20:01:42,120.60,0.12,13.10,0.18,60.00,0.89,6.71,14.71
2024-05-05 20:01:52,120.60,0.12,13.10,0.18,60.00,0.89,6.71,14.71
2024-05-05 20:02:02,120.40,0.12,13.10,0.18,59.90,0.89,6.70,14.69
2024-05-05 20:02:12,120.30,0.12,13.00,0.18,60.00,0.89,6.69,14.68
2024-05-05 20:02:22,120.30,0.12,13.00,0.18,59.90,0.89,6.69,14.68
2024-05-05 20:02:32,120.30,0.12,13.00,0.18,60.00,0.89,6.69,14.68
2024-05-05 20:02:42,120.10,0.12,13.00,0.18,60.00,0.89,6.63,14.53
2024-05-05 20:02:52,120.10,0.12,13.00,0.18,59.90,0.89,6.68,14.65
2024-05-05 20:03:02,120.10,0.12,13.00,0.18,59.90,0.89,6.68,14.65
2024-05-05 20:03:12,119.90,0.12,13.00,0.18,59.90,0.90,6.32,14.51
2024-05-05 20:03:22,119.60,0.12,12.90,0.18,60.00,0.89,6.60,14.47
2024-05-05 20:03:32,119.70,0.12,12.90,0.18,59.90,0.89,6.60,14.48
2024-05-05 20:03:43,120.00,0.12,12.90,0.18,60.00,0.89,6.62,14.52
2024-05-05 20:03:53,120.00,0.12,13.00,0.18,60.00,0.89,6.68,14.64
2024-05-05 20:04:03,120.10,0.12,13.00,0.18,60.00,0.89,6.68,14.65
2024-05-05 20:04:13,120.20,0.12,13.00,0.18,60.00,0.89,6.69,14.66
2024-05-05 20:04:23,120.30,0.12,13.00,0.18,60.00,0.89,6.69,14.68
2024-05-05 20:04:33,120.00,0.12,13.00,0.18,60.00,0.90,6.33,14.52
2024-05-05 20:04:43,120.30,0.12,13.00,0.18,59.90,0.89,6.69,14.68
2024-05-05 20:04:53,120.00,0.12,12.90,0.18,59.90,0.89,6.62,14.52
2024-05-05 20:05:03,119.80,0.12,12.90,0.18,60.00,0.89,6.61,14.50
2024-05-05 20:05:13,119.90,0.12,12.90,0.18,59.90,0.89,6.62,14.51
2024-05-05 20:05:23,120.00,0.12,13.00,0.18,59.90,0.90,6.33,14.52
2024-05-05 20:05:33,120.10,0.12,13.00,0.18,59.90,0.89,6.68,14.65
2024-05-05 20:05:44,120.00,0.12,13.00,0.18,60.00,0.90,6.33,14.52
2024-05-05 20:05:54,119.80,0.12,12.90,0.18,59.90,0.89,6.61,14.50
2024-05-05 20:06:04,120.30,0.12,13.10,0.18,59.90,0.89,6.69,14.68
